"46074","Fong","Finance","56"
"46106","Pledg","Astronomy","68"
"46155","Kruglyak","Astronomy","67"
"46260","Bloom","History","55"
"463","Houtsm","Physics","78"
"46337","Nagaraj","Cybernetics","83"
"46436","Richardson","History","52"
"46441","Zander","Athletics","18"
"46442","Kagd","Cybernetics","61"
"4645","Ryoo","Finance","65"
"46450","Tleu","Comp. Sci.","83"
"46451","Chilu","Pol. Sci.","123"
"46655","Advani","Athletics","112"
"46694","Masamura","Math","118"
"46725","Richi","Statistics","18"
"46762","Bier","Comp. Sci.","71"
"46769","Kivv","Psychology","85"
"4682","Betho","Accounting","59"
"46928","Barry","Athletics","108"
"46956","Nallape","Astronomy","6"
"46970","Rafiq","Athletics","31"
"46980","Roessler","Astronomy","58"
"46981","Yalk","Statistics","117"
"47001","Correia","Comp. Sci.","63"
"47025","Jouny","Psychology","72"
"47126","Bakirc","Comp. Sci.","56"
"47265","Albinal","Comp. Sci.","105"
"47379","Wakamiya","Comp. Sci.","113"
"47487","Villa","Finance","72"
"47627","Warren","Statistics","54"
"47630","Odell","Cybernetics","77"
"47670","Xue","Pol. Sci.","55"
"47677","Tso","Psychology","108"
"47824","Hardt","Astronomy","94"
"48009","Lopes","Pol. Sci.","36"
"48053","Macias","Comp. Sci.","0"
"48165","Asikainen","Marketing","57"
"48247","Gustafsson","History","80"
"48423","Krone","Pol. Sci.","80"
"48462","Wolf","Civil Eng.","19"
"48469","Kolodko","Elec. Eng.","113"
"48471","Elias","Languages","90"
"48589","Martyno","Mech. Eng.","73"
"4860","Penneb","Elec. Eng.","83"
"48611","Suppan","Geology","102"
"48640","Brown","History","33"
"48660","Emam","Psychology","77"
"48678","Tuomisto","Athletics","121"
"48776","Wall","Statistics","58"
"48778","Pup","Psychology","107"
"48850","Wehen","Biology","14"
"48861","Ende","Accounting","54"
"48901","Gong","Marketing","57"
"49073","Bonvin","English","74"
"49205","Agraz","Pol. Sci.","82"
"49214","Vogel","Psychology","46"
"49244","Chikar","Psychology","49"
"49280","Wilson","Psychology","89"
"49339","Snif","Civil Eng.","107"
"49391","Rammer","Marketing","15"
"4940","Rhyne","Mech. Eng.","102"
"49450","Gotoh","Astronomy","83"
"49503","Seaz","Finance","105"
"49611","Karande","Astronomy","57"
"49618","Stone","Languages","60"
"49684","Ceze","Civil Eng.","50"
"49701","Read","Civil Eng.","33"
"49759","Androutsopoulos","Finance","110"
"49792","Petersen","Accounting","38"
"49813","Al-Hu","History","93"
"49873","Nikut","Athletics","85"
"499","Seike","Elec. Eng.","52"
"49982","Haigh","Geology","41"
"50013","Milanic","Math","76"
"50038","Urano","Languages","60"
"50039","Kurt","Statistics","126"
"5005","Cesaret","Civil Eng.","15"
"5017","Reuter","Statistics","60"
"50206","Cesaret","Mech. Eng.","102"
"50267","Spengler","Finance","52"
"50331","Bullinger","Psychology","9"
"50365","Held","Mech. Eng.","121"
"50386","Bersk","Elec. Eng.","125"
"50414","Landau","Accounting","49"
"50467","Kabir","Athletics","71"
"50537","Felling","Mech. Eng.","20"
"50583","Ng","Finance","113"
"50598","She","Psychology","52"
"50658","Cayto","Civil Eng.","56"
"50664","Rajnov","Biology","127"
"507","Recc","History","117"
"50702","Harders","Math","63"
"50703","Blanchard","Astronomy","44"
"50719","Model","Geology","66"
"50743","Lindner","Biology","83"
"50873","Beck","Marketing","33"
"50944","Tao","Pol. Sci.","66"
"50966","Concilio","Finance","95"
"50969","Terauchi","History","119"
"50977","Allen","Elec. Eng.","93"
"51008","Kandadai","History","107"
"51084","Pah","Languages","63"
"51093","Syng","Psychology","92"
"51203","Lahtinen","Math","99"
"51238","Kran","Civil Eng.","19"
"51416","Shan","Psychology","51"
"5144","Abdellatif","Geology","55"
"51538","Ang","Geology","8"
"51549","Rao","Mech. Eng.","87"
"51553","Willis","Finance","121"
"51579","Holz","Biology","89"
"51678","Klivansky","Pol. Sci.","49"
"51698","Sharpe","History","81"
"51723","Lagendijk","Comp. Sci.","99"
"51768","Noga","Athletics","78"
"51817","MacIntyre","Physics","51"
"51862","Carrillo","English","105"
"51868","Guthk","Pol. Sci.","109"
"51923","Peterson","Civil Eng.","128"
"51955","Tompa","Finance","106"
"51975","Nicol","Languages","127"
"51997","Nadg","Languages","49"
"52019","Engen","Athletics","112"
"52057","Garg","Elec. Eng.","101"
"52076","Noda","Astronomy","85"
"5208","Feyr","Statistics","47"
"52120","Redw","Physics","8"
"52134","Johnson","Physics","9"
"52157","Nagle","Astronomy","52"
"52187","Fritsch","Math","98"
"52203","Suwanno","Pol. Sci.","41"
"52291","Wolff","Mech. Eng.","39"
"52371","Boons","Marketing","108"
"52385","Higuchi","Astronomy","78"
"5243","Bajracharya","Marketing","83"
"52471","Recc","Finance","110"
"52494","Sznajder","Statistics","25"
"5250","Ã…strÃ¶m","Finance","49"
"52523","Hobbs","English","14"
"52656","Phillips","Psychology","6"
"52669","Rayad","Physics","114"
"52707","Arena","History","73"
"52741","Bernhart","Astronomy","50"
"52750","Saito","Mech. Eng.","12"
"52856","Grange","Physics","117"
"52866","Loull","Math","30"
"52872","Chaney","Elec. Eng.","57"
"52876","Dahmann","Languages","50"
"52929","Hashim","Math","118"
"52945","Adeni","Languages","13"
"5298","Radici","Finance","10"
"53047","GeiÃŸl","Mech. Eng.","46"
"53048","Keps","Cybernetics","122"
"53077","Brandt","History","87"
"53089","Vedag","English","98"
"53118","Carvey","Comp. Sci.","120"
"53152","Sayre","Civil Eng.","18"
"53165","Dowey","History","90"
"53172","Du","Comp. Sci.","28"
"53185","Yuanq","Accounting","25"
"53225","Juan","Finance","92"
"5336","Peltz","Math","22"
"53424","Lemoine","Languages","10"
"53451","Hasan","Physics","83"
"53469","Fujii","Astronomy","43"
"53485","Rowe","English","70"
"53490","Reina-","Languages","31"
"53496","Cashman","Marketing","27"
"53547","Neubert","Mech. Eng.","66"
"53588","Schwet","Languages","100"
"53699","Cordt","Languages","39"
"53728","Eck","Statistics","61"
"53788","Byun","Astronomy","101"
"53799","Okabe","Cybernetics","12"
"53803","Okaf","Civil Eng.","89"
"53805","Ludwig","Cybernetics","30"
"5381","Diana","Languages","30"
"5393","Clemens","Mech. Eng.","4"
"5399","Chun","Pol. Sci.","25"
"5414","Aiken","Pol. Sci.","118"
"54153","Kammerer","Mech. Eng.","25"
"54296","Osinski","Elec. Eng.","91"
"544","Uchiyama","Biology","81"
"54460","Martini","Math","100"
"54508","Gregga","Physics","41"
"54605","Yoshioka","Elec. Eng.","50"
"54610","Tam","Languages","5"
"54612","ZaratÃ©","Elec. Eng.","103"
"54620","Hancock","Geology","27"
"54622","Yu","Statistics","107"
"5463","Reiss","Finance","95"
"54672","Thie","Pol. Sci.","44"
"54728","Seta","History","50"
"54875","Feng","Statistics","83"
"55000","Levitan","Biology","103"
"55009","Pohlem","Pol. Sci.","18"
"55170","Ivanov","History","22"
"55238","Thadani","Physics","75"
"55286","Kihn","Mech. Eng.","73"
"55329","Vyborny","History","15"
"55354","Yang","Comp. Sci.","107"
"55531","Apostolov","Physics","85"
"55698","Choung","Finance","67"
"557","Bhat","Math","44"
"55857","Martin","Languages","74"
"55859","Eguchi","Astronomy","14"
"55915","Mohamed","Civil Eng.","78"
"55940","Subbai","Pol. Sci.","31"
"56","Kameda","Cybernetics","81"
"56003","Someren","Geology","39"
"56057","Hull","Statistics","112"
"56058","Fettes","Pol. Sci.","128"
"56078","Soltys","Geology","70"
"56080","Zamani","Geology","127"
"56089","Mezzar","Marketing","109"
"56124","Strieg","Civil Eng.","33"
"56139","Schelten","Elec. Eng.","82"
"56143","Yusop","Civil Eng.","86"
"5617","Souza","Languages","60"
"56212","Rolland","History","98"
"56232","Perozzo","Geology","48"
"56276","Lansi","History","122"
"56299","Sadry","Finance","75"
"56486","DeMil","Pol. Sci.","110"
"56499","Zarpell","Geology","82"
"56598","Carey","Cybernetics","58"
"56755","Paul","Mech. Eng.","62"
"56849","Osaka","Accounting","27"
"56882","Browne","Comp. Sci.","24"
"56941","Swain","Astronomy","17"
"57026","Rotom","Geology","44"
"5703","Yasuda","Accounting","23"
"57055","Piou","Physics","0"
"57083","Gray","Pol. Sci.","107"
"57107","Janssen","Astronomy","36"
"57123","Katsik","Cybernetics","46"
"57135","Margetts","Marketing","66"
"57156","Haigh","Math","120"
"57160","Baer","Accounting","81"
"57185","ShuQ","Psychology","25"
"57190","Theuniss","History","73"
"57213","Andrew","Math","64"
"57238","Rehd","Accounting","33"
"57242","Chatfield","Physics","108"
"57334","Roeder","Math","70"
"57377","Soricu","Elec. Eng.","40"
"57431","Holloway","Civil Eng.","2"
"57456","Stauf","Statistics","89"
"57474","Coddington","Accounting","110"
"57511","Pulido","English","78"
"57538","Albuquerque","Comp. Sci.","100"
"57666","Fries","History","96"
"57780","Trezz","Athletics","86"
"57787","Alexandri","Marketing","60"
"57925","Doeschn","Languages","58"
"57941","Kleinberg","Astronomy","24"
"57962","Aarde","Statistics","22"
"57985","Weller","Geology","45"
"58081","Pelletier","Comp. Sci.","100"
"58085","Bic","Pol. Sci.","28"
"58170","Lao","Statistics","119"
"58172","GeiÃŸl","Astronomy","127"
"5824","Ocel","Cybernetics","121"
"58300","Lum","Mech. Eng.","8"
"58307","Tiamp","Pol. Sci.","63"
"58326","Afim","Accounting","100"
"58355","Honeyman","Athletics","42"
"58413","Xiong","Athletics","27"
"5843","Deng","Athletics","11"
"58465","Romeo","Elec. Eng.","76"
"58469","Lutes","Athletics","64"
"58594","Ivanov","Finance","11"
"58595","Cronin","Physics","100"
"58606","Opitz","Cybernetics","91"
"58634","Choung","Finance","101"
"58701","Hampp","Geology","44"
"5871","Carey","Athletics","70"
"58846","Fengl","Pol. Sci.","66"
"58874","Ray","Physics","109"
"58889","Collet","Geology","76"
"58919","Schroeder","Languages","60"
"58935","Kimu","Pol. Sci.","31"
"5898","Dahl","Languages","28"
"59046","Reichl","Elec. Eng.","56"
"59117","Belmes","Astronomy","109"
"59172","Badran","Astronomy","19"
"5920","Godfrey","Marketing","125"
"5925","Maw","Languages","30"
"59290","Morris","English","120"
"59397","Williams","Statistics","126"
"5943","Rubio","Math","28"
"59455","Lowenstein","English","110"
"59517","Harrison","Elec. Eng.","81"
"59530","Poulin","History","64"
"59538","Kothari","Accounting","125"
"59539","Madden","Civil Eng.","4"
"59553","Schoenfl","Mech. Eng.","110"
"5961","Lavina","Geology","79"
"59673","Mertens","Astronomy","98"
"59848","Barwin","History","86"
"59908","Cox","Civil Eng.","0"
"59920","Dano","Civil Eng.","16"
"60040","Samel","Math","100"
"60224","Bensaber","Physics","54"
"60249","Nishida","Geology","83"
"60267","Dage","Physics","7"
"60366","Kostie","Statistics","106"
"60406","Sofer","Physics","113"
"60688","Zander","Accounting","69"
"60748","Nagal","Elec. Eng.","58"
"60762","Bernstein","Civil Eng.","120"
"60867","Poulin","Finance","5"
"60984","Emms","Finance","48"
"61003","Pietkiewicz","Math","88"
"61065","Jovicic","Civil Eng.","31"
"61081","Bai","Geology","100"
"61127","Tuki","Physics","30"
"61166","Kangs","Astronomy","73"
"61232","Fukui","Pol. Sci.","48"
"61332","Canon","Astronomy","8"
"61354","Barranco","Mech. Eng.","129"
"61356","Vulp","Cybernetics","6"
"61364","Bhavs","History","8"
"61402","Maity","Mech. Eng.","62"
"61403","Tanno","Finance","44"
"61414","Ohyama","Elec. Eng.","90"
"61444","Vries","Cybernetics","125"
"61527","Shwartz","Comp. Sci.","10"
"61737","Kissel","Finance","86"
"61783","Guyer","Comp. Sci.","102"
"61854","Roytman","Psychology","128"
"61920","Marcol","Geology","59"
"6195","Hartmann","Finance","20"
"61998","Sohn","Civil Eng.","22"
"62054","Wood","Mech. Eng.","13"
"6209","Baccou","English","74"
"62124","Towsey","Physics","105"
"62152","Oba","Elec. Eng.","78"
"62226","Brookh","English","39"
"62373","Cheed","Accounting","60"
"62429","Dietzsch","Psychology","111"
"62487","Durrant","History","68"
"62520","Im","Astronomy","105"
"62549","Komatsu","Comp. Sci.","74"
"62636","Soni","Geology","4"
"62705","Hoffman","Marketing","86"
"62716","Bocchi","Math","33"
"62728","Camme","Biology","107"
"62749","Giroux","Math","49"
"62754","Durrant","Geology","54"
"62784","Stylian","Biology","65"
"62795","Conradie","Pol. Sci.","63"
"62832","Anderson","English","19"
"6287","Makowski","Pol. Sci.","32"
"63039","Wagner","Athletics","69"
"6304","Tamura","Cybernetics","122"
"63040","Hochri","Astronomy","63"
"63090","Hoov","Math","118"
"63243","Dostal","Comp. Sci.","68"
"63288","Stilla","Civil Eng.","19"
"63289","So","Psychology","0"
"63310","Luan","History","102"
"63361","Djurd","Languages","36"
"63390","Loudn","Cybernetics","41"
"63449","Sellink","Accounting","39"
"63489","Enokib","Comp. Sci.","81"
"63502","Xie","Languages","69"
"63538","Pulido","History","46"
"63560","Gleit","History","82"
"63582","Fischer","Pol. Sci.","120"
"63612","Duxbury","Math","71"
"63645","Mandviwall","Marketing","20"
"6367","Doisy","Pol. Sci.","66"
"63860","Bayn","English","106"
"63886","Kuo","Biology","12"
"6400","Kelly","Astronomy","110"
"64013","Auriche","Elec. Eng.","107"
"64039","Aarde","Civil Eng.","120"
"64067","Mennif","Languages","8"
"64082","Boyle","Languages","87"
"64121","Mansint","Math","115"
"64138","Doran","Biology","99"
"64140","Tiroz","Athletics","118"
"64155","Midu","Languages","33"
"64164","Zander","Languages","111"
"64169","Lucas","Civil Eng.","27"
"64192","Pradhan","Physics","86"
"64196","Rioult","Pol. Sci.","6"
"64222","Namer","Pol. Sci.","23"
"64249","Kalantari","Mech. Eng.","102"
"64259","Busch","Marketing","123"
"64297","Desp","Athletics","95"
"64401","Larion","Elec. Eng.","42"
"645","Kane","Elec. Eng.","58"
"64550","Kubo","Statistics","42"
"64593","Kamez","Mech. Eng.","8"
"64642","Murdock","Elec. Eng.","39"
"64724","Deupree","Cybernetics","36"
"64731","Yuanq","Languages","13"
"6474","Rossettin","Civil Eng.","85"
"64820","Hendrickson","Geology","79"
"64893","Katzenb","Statistics","78"
"64914","Lembr","Finance","17"
"64934","Halbert","Psychology","38"
"64938","Kaep","Civil Eng.","126"
"64945","Gall","Mech. Eng.","6"
"65038","Papakir","History","78"
"65056","Kean","Astronomy","76"
"65101","Spengler","Civil Eng.","73"
"65121","Winter","Comp. Sci.","56"
"65144","Butler","Marketing","121"
"65190","Dumas","Accounting","77"
"65205","Sauer","Accounting","128"
"65208","Farahvash","Civil Eng.","45"
"6523","Karlsson","Civil Eng.","1"
"65241","Riser","Astronomy","96"
"65258","Tian","Comp. Sci.","3"
"65299","Schwarze","Athletics","57"
"65329","Benson","Mech. Eng.","63"
"65396","Rossos","Marketing","75"
"65400","Horecz","Psychology","49"
"65433","Stratulat","Math","123"
"65438","Saad","Comp. Sci.","13"
"65443","Yagit","Finance","78"
"65563","Bawa","Psychology","111"
"65676","Aufr","Astronomy","93"
"65681","Roses","English","17"
"65688","Loudn","Mech. Eng.","65"
"65703","Goldman","Comp. Sci.","37"
"65714","Hughes","English","19"
"65715","Novak","Mech. Eng.","37"
"65753","Planti","Geology","12"
"65901","Shishkin","Accounting","120"
"65979","Chenu","Comp. Sci.","22"
"65987","Morrison","Athletics","98"
"66008","Szczerban","Languages","25"
"66054","Crick","Comp. Sci.","86"
"66090","Brochhause","Pol. Sci.","53"
"66106","Malagoli","Finance","18"
"66212","Kurt","Finance","113"
"66229","Qvi","Civil Eng.","128"
"66259","Schulman","Biology","67"
"66269","Hsueh","Accounting","43"
"66279","Reynolds","Math","91"
"66281","Schelten","Civil Eng.","49"
"66293","Gibson","English","98"
"66356","Xi","Elec. Eng.","44"
"66469","Komori","History","105"
"66484","Amberg","Mech. Eng.","75"
"66494","Shevade","Biology","62"
"66495","Michel","Statistics","82"
"667","Goldman","History","19"
"6673","Bernhart","Math","84"
"66753","Mazzat","Math","17"
"66763","Wilks","Comp. Sci.","95"
"66813","Spengler","Languages","55"
"66969","Sui","Civil Eng.","74"
"67017","Westervelt","Physics","102"
"67018","Catona","Biology","46"
"67021","Chenu","Accounting","73"
"67024","Aufr","Elec. Eng.","62"
"67033","Yun","Marketing","59"
"67051","Labroc","Statistics","70"
"6710","Matli","Elec. Eng.","102"
"6712","Westphal","Math","60"
"67146","Scherze","Marketing","121"
"67222","Andrews","English","91"
"6729","Heilprin","Marketing","39"
"67293","Ueno","History","19"
"67310","Lindner","Elec. Eng.","21"
"67340","Dubu","Cybernetics","38"
"67371","Garcia-Ferr","Geology","70"
"67407","Yoneda","Biology","115"
"67425","Cooper","Athletics","51"
"67436","LaCo","Physics","56"
"67514","Psil","Comp. Sci.","25"
"67542","Jones","Civil Eng.","15"
"67560","Sandberg","Geology","63"
"67583","Senn","Comp. Sci.","93"
"67655","Kuch","Math","46"
"67657","Beeu","Languages","106"
"67660","Newitt","Biology","64"
"67725","Yamamoto","Pol. Sci.","35"
"67793","Pigd","Mech. Eng.","45"
"67810","Forestiero","English","114"
"68010","Blecken","Pol. Sci.","43"
"68070","Cameron","Pol. Sci.","85"
"68096","Teo","Elec. Eng.","68"
"68150","Kim","Math","3"
"68242","Hugo","English","109"
"68248","Tillmann","Athletics","83"
"68263","Roessler","Languages","69"
"68278","Becker","Psychology","83"
"68280","Shuming","Languages","123"
"68330","Soisalon-Soininen","Pol. Sci.","13"
"68395","Jessup","History","110"
"68396","Klimasauskas","Biology","72"
"68453","Kjellmer","Elec. Eng.","102"
"68516","Kouan","Mech. Eng.","8"
"68554","Larsson","English","60"
"68649","Klug","Pol. Sci.","49"
"68712","Hill","Civil Eng.","30"
"68720","Gordon","Civil Eng.","94"
"68779","Harmon","Athletics","47"
"6895","Portillo","Geology","4"
"68999","Greve","Psychology","113"
"69081","Stratulat","Geology","59"
"69122","Epstein","Biology","128"
"69132","Sciore","Statistics","25"
"69222","Albuquerque","Math","18"
"69225","Mejia","History","22"
"69230","Masum","Athletics","119"
"69241","Kannan","Athletics","99"
"69285","Zaharak","Athletics","36"
"69307","Gierl","Mech. Eng.","15"
"69471","Aly","Astronomy","41"
"69521","Greenbaum","Accounting","124"
"69581","Prabhakaran","Statistics","26"
"69628","Bouamama","Psychology","124"
"69632","Gibbs","Languages","40"
"69679","RamÃ­rez","Accounting","7"
"69730","Peip","English","12"
"69732","Barbosa","English","76"
"69747","Beichn","Finance","34"
"69752","Tan","English","24"
"69758","Baroni","Pol. Sci.","57"
"69783","Putru","Pol. Sci.","117"
"69850","Alexandri","Finance","80"
"69853","Boken","Statistics","55"
"6990","Hoshi","Biology","25"
"69952","MuÃ±oz","Psychology","115"
"69960","RaÃ¯ev","Biology","17"
"70021","Aydin","Cybernetics","16"
"70061","Konno","Comp. Sci.","50"
"70098","Prabhakaran","Biology","61"
"70099","Zhiyong","Languages","86"
"7020","Thoreson","Comp. Sci.","61"
"70235","Zle","Elec. Eng.","105"
"70299","Hirvas","Athletics","65"
"70310","Ding","Biology","107"
"7035","Liots","English","23"
"70359","Lorinczi","Cybernetics","63"
"70362","Sicard","English","85"
"70384","Shevade","Cybernetics","45"
"70389","Paulk","History","93"
"70395","Ballew","Physics","128"
"7043","Gryts","History","52"
"70452","Al-Hu","Astronomy","18"
"70522","Holn","Comp. Sci.","29"
"70564","Bouguet","Psychology","13"
"70572","Andrews","Psychology","7"
"70688","Ishihara","Elec. Eng.","86"
"70807","Kreitman","Math","91"
"70828","Kaska","Physics","88"
"70918","Holland","English","23"
"70924","Rajnov","Civil Eng.","0"
"70965","Dooley","Languages","66"
"71025","Cadis","History","129"
"71085","Giannoulis","Elec. Eng.","10"
"7123","Holn","Math","27"
"71287","Damas","Marketing","59"
"71387","Tleu","Civil Eng.","69"
"71389","Vegt","Mech. Eng.","60"
"71426","Flecker","Languages","38"
"7149","Xin","Pol. Sci.","120"
"71529","Fredrickso","Elec. Eng.","12"
"71543","Mizuno","Civil Eng.","61"
"71628","Amann","Psychology","60"
"71630","Heath","Psychology","116"
"71631","Scheine","Astronomy","87"
"71768","Stephenn","Geology","89"
"71878","Hayat","Finance","27"
"71904","Boldin","Mech. Eng.","89"
"71944","Schinag","Mech. Eng.","58"
"72006","Jawad","Comp. Sci.","114"
"72014","Kee","Languages","57"
"7204","Halbert","Biology","83"
"72055","Schinag","Languages","7"
"72165","Otsuki","Psychology","61"
"72177","Eller","Mech. Eng.","30"
"72186","Pace","Marketing","106"
"72358","Tomason","Math","92"
"72485","Wetzel","Finance","33"
"72501","Mulet","Elec. Eng.","93"
"72521","Caleff","Mech. Eng.","48"
"72528","Tuki","Cybernetics","76"
"72622","Kashima","Cybernetics","54"
"72643","Castle","Athletics","49"
"72657","Hird","Comp. Sci.","129"
"72669","Schmitz","Elec. Eng.","126"
"72741","Weiss","Astronomy","22"
"72768","Queiroz","Mech. Eng.","50"
"7287","Tadjo","Cybernetics","116"
"72959","Audeh","Elec. Eng.","43"
"72979","Guix","Astronomy","117"
"73072","Akroy","Comp. Sci.","48"
"73165","Fox","Statistics","19"
"73186","Schweitzer","Psychology","3"
"73206","Maw","Cybernetics","36"
"73213","Fall","Psychology","64"
"73268","Yagit","Civil Eng.","67"
"73328","Stokic","History","36"
"73387","Baccou","Cybernetics","70"
"73394","Blasbe","Geology","96"
"73411","Schulz","Math","78"
"73492","Hwang","Mech. Eng.","23"
"73542","Dooley","Geology","8"
"73602","Richardson","History","119"
"73606","Sachse","Cybernetics","93"
"73807","Gubar","Statistics","95"
"7390","Stone","Accounting","30"
"73908","Cruz","Biology","60"
"74016","Moei","Elec. Eng.","15"
"74070","Sandberg","Mech. Eng.","119"
"74163","Chettao","Marketing","115"
"74460","McWilliams","Statistics","120"
"74464","Sulimova","Athletics","76"
"74473","Ledermann","Statistics","22"
"74509","Tanzi","Civil Eng.","76"
"74530","Ranno","Physics","103"
"74639","Cerime","Accounting","35"
"74672","Eggers","Athletics","24"
"74796","Vulp","History","108"
"74840","Schill","Biology","116"
"7490","Giuffrida","Math","39"
"74911","Wall","Languages","111"
"74974","Lao","Athletics","86"
"7498","Charng","Physics","82"
"75040","Kruglyak","Pol. Sci.","99"
"75046","Hamagi","Marketing","101"
"75082","Havill","Comp. Sci.","119"
"75116","Samar","Mech. Eng.","127"
"75123","Chowdhury","Physics","92"
"7514","Rical","History","11"
"75173","Basturk","Elec. Eng.","54"
"75231","Ravindranath","Statistics","127"
"75241","Hughes","Languages","79"
"75252","Huo","Languages","0"
"75273","Jia","Civil Eng.","38"
"75299","Miao","Marketing","82"
"75362","Christodoulakis","Pol. Sci.","13"
"75395","Moscarini","Psychology","19"
"75423","Oller","Elec. Eng.","79"
"75510","Dumont","Physics","114"
"75513","Griffin","Statistics","12"
"75522","Yin","Biology","109"
"75534","Simmel","English","93"
"75547","Varadaran","Pol. Sci.","96"
"75560","Tabor","History","129"
"75596","Sayre","Biology","19"
"75772","Morton","Comp. Sci.","48"
"75791","Keuk","Finance","11"
"75794","Hons","History","9"
"75878","Hahn-","Physics","53"
"75928","Yoshimoto","Cybernetics","52"
"75938","Kotsonis","Marketing","71"
"760","Liedm","Geology","100"
"7602","Ingram","Geology","71"
"76049","Tavan","Cybernetics","112"
"76057","Sakanushi","Comp. Sci.","2"
"76169","Williamson","Astronomy","123"
"76173","Jovicic","Elec. Eng.","127"
"7620","Potry","Mech. Eng.","107"
"76224","Neilson","Elec. Eng.","34"
"76246","Pettersen","Comp. Sci.","81"
"76250","Maw","History","57"
"76270","Qian","History","128"
"76291","Dellwo","Physics","30"
"7656","Maher","Pol. Sci.","24"
"76604","Ã‡ivi","History","99"
"76672","Miliko","Statistics","116"
"76743","Rani","Comp. Sci.","16"
"76759","Masum","Mech. Eng.","83"
"76768","Oblak","Pol. Sci.","56"
"76798","Clifford","Languages","43"
"76799","Monger","Statistics","63"
"76895","Olro","Accounting","63"
"76911","Alart","Finance","66"
"76953","Lemoine","Athletics","60"
"77000","Cherchi","Physics","125"
"77003","Munro","Astronomy","42"
"77021","Bollen","Psychology","120"
"77130","Tyler","Math","1"
"77148","Hinik","Pol. Sci.","35"
"77172","Klepper","Statistics","64"
"77218","Lohman","Finance","51"
"77231","Roschew","History","38"
"77234","Hayrapetyan","Geology","93"
"77244","Benitez","Geology","37"
"77289","Kok","Geology","57"
"7732","Osc","Comp. Sci.","98"
"77361","Neuhold","Physics","14"
"77364","Lacruz","Elec. Eng.","59"
"77415","Morales","Astronomy","102"
"77548","Krohn","History","45"
"77580","Frazin","Civil Eng.","46"
"77588","Aguilar","Psychology","111"
"77664","Apostolov","Marketing","125"
"77729","Lui","Psychology","26"
"77898","Yap","Marketing","10"
"78116","Xiao","Civil Eng.","65"
"78143","Erdem","Astronomy","12"
"78314","Visr","English","14"
"78332","Ohki","Pol. Sci.","76"
"78434","Ruhe","Psychology","26"
"78454","Michael","Pol. Sci.","68"
"78469","Xiong","Accounting","14"
"78481","Clemme","History","23"
"7854","Someren","Pol. Sci.","113"
"78552","Douss","History","90"
"78572","Kurt","Comp. Sci.","20"
"78581","Hegde","Finance","41"
"7861","Bollen","Pol. Sci.","122"
"78637","Beeu","Physics","42"
"78756","Dai","Athletics","93"
"78758","Chakraborty","Geology","7"
"78767","Marlet","Geology","6"
"78782","Sherman","Math","104"
"78787","Rissanen","History","57"
"78792","Ram","Mech. Eng.","102"
"78858","Abdul-Rahman","Psychology","49"
"78892","Kei","English","43"
"78911","Shavel","Math","86"
"78922","Koltso","Astronomy","20"
"79170","Lingamp","Cybernetics","28"
"792","Hashimoto","Athletics","102"
"79205","Zander","Geology","115"
"79210","Sanchez","Astronomy","14"
"79329","Velikovs","Marketing","110"
"79352","Rumat","Finance","100"
"79446","Frost","Pol. Sci.","24"
"79469","Jacobs","Math","38"
"79487","Androutsopoulos","Languages","2"
"79502","Marongiu","Math","84"
"79534","Martel-","Statistics","11"
"7956","Brandsd","Statistics","110"
"79589","Schopp","Elec. Eng.","104"
"79697","Marquis","Accounting","75"
"7970","Bartels","Marketing","56"
"7973","Breed","English","64"
"79763","Ikeda","Comp. Sci.","123"
"79772","Witty","Marketing","4"
"79892","Chiari","Cybernetics","76"
"79911","Corr","Physics","117"
"80047","Clemme","Astronomy","24"
"80057","Szczerban","Biology","101"
"80113","Boudjelo","Geology","10"
"8022","Heng","Languages","74"
"80227","Tsuji","Civil Eng.","47"
"80247","Rueda","Mech. Eng.","17"
"80248","Satoh","English","74"
"80254","Mittelm","Languages","122"
"80285","Karv","Cybernetics","93"
"80420","Bansal","Statistics","69"
"80610","Nakamura","Physics","79"
"80651","Holz","English","108"
"80698","Eynd","Languages","29"
"80742","Lucas","Geology","87"
"80799","Almeida","Finance","106"
"80821","Morris","Math","102"
"80912","Homyk","Biology","16"
"80941","Sankappanavar","Math","70"
"80976","Mozayani","Elec. Eng.","34"
"80990","Strzem","Biology","117"
"81028","Perna","Pol. Sci.","105"
"81031","Nanda","Psychology","56"
"81150","Atkins","Cybernetics","99"
"81175","Zelek","Biology","0"
"81207","Masri","Athletics","123"
"81245","Mandviwall","Languages","35"
"81258","Nirenbu","History","102"
"81294","Massey","Mech. Eng.","111"
"81396","Cordt","Finance","7"
"8140","Paddock","Comp. Sci.","53"
"81538","Wunderli","Languages","117"
"81550","Harada","Elec. Eng.","98"
"81566","Farr","Geology","68"
"81610","Ching","Languages","0"
"81638","Chiu","Statistics","30"
"81785","Crues","Civil Eng.","102"
"81789","Urwin","Biology","25"
"81876","Arora","Biology","106"
"81883","Perei","Marketing","124"
"81884","Kereth","Accounting","96"
"81896","Feldman","Finance","46"
"8192","Verma","Civil Eng.","123"
"81984","Gowi","Mech. Eng.","48"
"82039","Hendrickson","Astronomy","37"
"82063","Zeng","Athletics","68"
"82066","Varghese","Comp. Sci.","11"
"82082","Towsey","Statistics","12"
"82083","Peeri","English","58"
"82126","Koizumi","Math","103"
"82301","Conti","Marketing","129"
